Zugstrecke;Teilzugname;Ist-Abfahrt;Ist-Ankunft;Ist-Abfahrt gerundet;Ist-Ankunft gerundet;Ist-Abfahrt abgerundet;Ist-Ankunft aufgerundet;Haltezeiten;v;vReal;vMax;vMaxZugsicherung;vMaxStrecke;vMaxBrH;Zustand;DynStatus;Infrastrukturelement;Referenzelemente;Betriebsstelle;Betriebsstelle Langname;Relative Abfahrtzeit;Soll-Abfahrt;VMaxZug;Zuschlag;Regelzuschlag;SonderZuschlag;BauZuschlag;Laenge;Masse;Zugbeeinflussung;Steigend;Entfernt;Verschoben;Besonderheit;Bogen;Neigung;Tunnelquerschnitt;Fahrweg;a;Zugkraft;WFZ;WTFZ;WStrecke;Gesamtzuschlag;Verspätungszuschlag;Zuschlagabbau;Triebfahrzeuge;Wagenanzahl;Zugfamilienname;Streckennummer;Gleis;Wirkt;Einzelzugname;ATO;Ist-Ankunft ohne Tag;Ist-Abfahrt ohne Tag;Haltezeit;Mindesthaltezeit;No-Stopping Zone;ETCS-Kurve für Belegung;Zwischenweichenabschnitt;Ist-Abfahrt in Sekunden;Ist-Ankunft in Sekunden
0;NV schnell Ri 2_PZB;0/00:30:00;0/00:25:00;00:30;00:25;00:29;00:25;00:05:00/00:01:00; 0,00; 0,00;160,00;45,00;160,00;-;HVerk;-;K B 99.625 H 4 Pv f Halteplatz, Fallend, Personenzug, l=420.0m, Links, sEoA=0m, sSVL=0m, rs=-1km/h, Halteinfahrt; Ref(5)=<K B|99,620/+0|HS|P4|1>  Anfang(0)=<K B|99,625/+0|HP|H 4 Pv f|1>|1  Ende(205)=<K B|99,420/+0|ZSS||1> ;K B;Knoten B;0/00:00:00;00:30:00;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,251000;600000,0;  0,0;3198,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;0;H 4 Pv f;True;NV schnell Ri 2_PZB;False;00:25:00;00:30:00;5,00;1,00;False;-;Weiche W06 S - Weiche W08 B (0);1800;1500
0;NV schnell Ri 2_PZB;0/00:30:00;0/00:30:00;00:30;00:30;00:30;00:30;-; 0,00; 0,00;160,00;45,00;160,00;-;V;-;K B 99.625 H 4 Gv f Halteplatz, Fallend, Güterzug, l=740.0m, Ohne, sEoA=0m, sSVL=0m, rs=-1km/h, Halteinfahrt; Ref(5)=<K B|99,620/+0|HS|P4|1>  Anfang(5)=<K B|99,620/+0|HS|P4|1>  Ende(205)=<K B|99,420/+0|ZSS||1> ;K B;Knoten B;0/00:00:00;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,251000;600000,0;  0,0;3198,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;0;;True;NV schnell Ri 2_PZB;False;00:30:00;00:30:00;-;-;False;-;Weiche W06 S - Weiche W08 B (0);1800;1800
1;NV schnell Ri 2_PZB;0/00:30:01;0/00:30:01;00:30;00:30;00:30;00:30;-; 5,00; 4,85;160,00;45,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:01;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,251000;600000,0;  0,0;3474,0;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;;;False;NV schnell Ri 2_PZB;False;00:30:01;00:30:01;-;-;False;-;-;1801;1801
3;NV schnell Ri 2_PZB;0/00:30:02;0/00:30:02;00:30;00:30;00:30;00:30;-;10,00; 9,71;160,00;45,00;160,00;-;V;-;;;K B;Knoten B;0/00:00:02;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,250000;600000,0;  0,0;3804,5;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;;;False;NV schnell Ri 2_PZB;False;00:30:02;00:30:02;-;-;False;-;-;1802;1802
5;NV schnell Ri 2_PZB;0/00:30:03;0/00:30:03;00:30;00:30;00:30;00:30;-;12,84;12,47;160,00;45,00;160,00;-;V;-;K B 99.620 P4 Hauptsignal, Fallend, DFa=3s, rs=20km/h, appr.=0km/h; Ref(0)=<K B|99,625/+0|HP|H 4 Pv f|1>|1  Anfang(0)=<K B|99,625/+0|HP|H 4 Pv f|1>|1  Ende(205)=<K B|99,420/+0|ZSS||1> ;K B;Knoten B;0/00:00:03;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,250000;600000,0;  0,0;4016,8;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;0;;True;NV schnell Ri 2_PZB;False;00:30:03;00:30:03;-;-;False;-;Weiche W06 S - Weiche W08 B (0);1803;1803
5;NV schnell Ri 2_PZB;0/00:30:03;0/00:30:03;00:30;00:30;00:30;00:30;-;12,84;12,47;160,00;45,00;160,00;-;V;-;K B 99.620 VS -1 1014 Vorsignal, Fallend, Fb=9s, Unbekannt; Ref(1060)=<K B|98,565/+0|HS|1014|1>  Anfang(5)=<K B|99,620/+0|VS|VS -1 1014|1> ;K B;Knoten B;0/00:00:03;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,250000;600000,0;  0,0;4016,8;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;0;;True;NV schnell Ri 2_PZB;False;00:30:03;00:30:03;-;-;False;-;Weiche W06 S - Weiche W08 B (0);1803;1803
5;NV schnell Ri 2_PZB;0/00:30:03;0/00:30:03;00:30;00:30;00:30;00:30;-;12,84;12,47;80,00;45,00;80,00;-;V;-;K B 99.371  Geschwindigkeit Zulässig, Fallend, v=80km/h, Wirkung ab Signal, PZB;;K B;Knoten B;0/00:00:03;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,250000;600000,0;  0,0;4016,8;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;0;;True;NV schnell Ri 2_PZB;False;00:30:03;00:30:03;-;-;False;-;Weiche W06 S - Weiche W08 B (0);1803;1803
10;NV schnell Ri 2_PZB;0/00:30:04;0/00:30:04;00:30;00:30;00:30;00:30;-;17,84;17,32;80,00;45,00;80,00;-;V;-;Zugsicherungs-Stützstelle;;K B;Knoten B;0/00:00:04;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,249000;600000,0;  0,0;4433,8;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;;;False;NV schnell Ri 2_PZB;False;00:30:04;00:30:04;-;-;False;-;-;1804;1804
15;NV schnell Ri 2_PZB;0/00:30:05;0/00:30:05;00:30;00:30;00:30;00:30;-;21,91;21,27;80,00;45,00;80,00;-;V;-;Zugsicherungs-Stützstelle;;K B;Knoten B;0/00:00:05;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,248000;600000,0;  0,0;4813,9;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;;;False;NV schnell Ri 2_PZB;False;00:30:05;00:30:05;-;-;False;-;-;1805;1805
20;NV schnell Ri 2_PZB;0/00:30:06;0/00:30:06;00:30;00:30;00:30;00:30;-;25,33;24,59;80,00;45,00;80,00;-;V;-;Zugsicherungs-Stützstelle;;K B;Knoten B;0/00:00:05;-;160,00;1,0000;1,030;-;-;210,0;453,0;PZB;False;False;0;-; 0,0; 0,0; 0,0;K B: F - Gl 4 - RG;1,247000;600000,0;  0,0;5161,6;  0,0;1,030;1,00;1,00;"80 0462-34.19;80 0462-34.19;";0;NV schnell Ri 2_PZB;;;False;NV schnell Ri 2_PZB;False;00:30:06;00:30:06;-;-;False;-;-;1806;1806
